storeId,storeName,dateCreated,itemsTotal,shipping,dutyTaxes,grandTotal,country
9,Darth Vader,2020-11-28 3:20:51,50.25,0,7.24,57.49,CA
1,Han Solo,2020-11-28 3:21:19,107,0,16.03,123.03,CA
9,Darth Vader,2020-11-28 3:21:28,91.43,0,14.23,105.66,CA
9,Darth Vader,2020-11-28 3:21:34,59.62,0,10.69,70.31,CA
1,Han Solo,2020-11-28 3:21:45,32,9.99,1.61,43.6,CA
9,Darth Vader,2020-11-28 3:21:46,45.14,0,7.02,52.16,CA
1,Han Solo,2020-11-28 3:21:48,40,19.99,9.68,69.67,DE
9,Darth Vader,2020-11-28 3:21:49,101.58,0,37.57,139.15,CA
3,Obi-Wan Kenobi,2020-11-28 3:21:52,33.85,22.67,14.34,70.86,CA
9,Darth Vader,2020-11-28 3:22:27,46.29,0,6.65,52.94,CA
9,Darth Vader,2020-11-28 3:22:33,54.97,0,8.55,63.52,CA
5,Princess Leia,2020-11-28 3:22:45,32.98,6.99,4.79,44.76,CA
4,Wilhuff Tarkin,2020-11-28 3:22:54,89.2,19.95,0,109.15,AU
9,Darth Vader,2020-11-28 3:23:00,47.71,14.95,0,62.66,US
4,Wilhuff Tarkin,2020-11-28 3:24:15,40.6,16.95,4.87,62.42,CA
1,Han Solo,2020-11-28 3:24:48,30.5,9.99,0,40.49,CA
1,Han Solo,2020-11-28 3:24:58,60,19.99,16.8,96.79,NL
4,Wilhuff Tarkin,2020-11-28 3:25:10,61.6,16.95,8.01,86.56,CA
9,Darth Vader,2020-11-28 3:25:42,44.14,0,11.08,55.22,ES
1,Han Solo,2020-11-28 3:26:02,20,19.99,0,39.99,AU
1,Han Solo,2020-11-28 3:26:05,22,9.99,0,31.99,CA
9,Darth Vader,2020-11-28 3:26:29,36.31,6.99,1.63,44.93,CA
9,Darth Vader,2020-11-28 3:26:41,56.71,0,8.83,65.54,CA
9,Darth Vader,2020-11-28 3:26:44,43.42,0,7.78,51.2,CA
4,Wilhuff Tarkin,2020-11-28 3:26:48,492.8,81.95,119.76,694.51,CA
4,Wilhuff Tarkin,2020-11-28 3:26:51,123.2,31.95,32.62,187.77,CA
9,Darth Vader,2020-11-28 3:27:05,73.5,10,0,83.5,HK
4,Wilhuff Tarkin,2020-11-28 3:27:07,23.8,18.95,0,42.75,CA
9,Darth Vader,2020-11-28 3:27:16,45.14,0,7.02,52.16,CA
9,Darth Vader,2020-11-28 3:27:52,38.2,0,6.85,45.05,CA
1,Han Solo,2020-11-28 3:28:35,48,9.99,5.76,63.75,CA
9,Darth Vader,2020-11-28 3:28:38,82.17,0,12.78,94.95,CA
1,Han Solo,2020-11-28 3:28:54,99.5,0,0,99.5,AU
1,Han Solo,2020-11-28 3:29:05,104.5,0,0,104.5,AU
5,Princess Leia,2020-11-28 3:29:30,25.2,6.99,0,32.19,CA
9,Darth Vader,2020-11-28 3:30:10,56.18,0,9.36,65.54,CA
9,Darth Vader,2020-11-28 3:30:12,120.23,0,47.83,168.06,CA
1,Han Solo,2020-11-28 3:30:26,61.5,9.99,7.38,78.87,CA
4,Wilhuff Tarkin,2020-11-28 3:30:58,189,53.95,43.87,286.82,CA
9,Darth Vader,2020-11-28 3:31:00,111.28,14.95,0,126.23,US
9,Darth Vader,2020-11-28 3:31:15,96.99,0,38.57,135.56,CA
5,Princess Leia,2020-11-28 3:31:39,49.1,6.99,5.89,61.98,CA
1,Han Solo,2020-11-28 3:31:47,21,9.99,0,30.99,CA
9,Darth Vader,2020-11-28 3:32:08,63.68,0,11.41,75.09,CA
9,Darth Vader,2020-11-28 3:32:16,49.2,0,7.65,56.85,CA
9,Darth Vader,2020-11-28 3:32:38,73.52,0,13.18,86.7,CA
1,Han Solo,2020-11-28 3:32:38,43,9.99,5.16,58.15,CA
9,Darth Vader,2020-11-28 3:32:42,38.67,6.99,4.14,49.8,CA
9,Darth Vader,2020-11-28 3:32:47,118.79,14.95,0,133.74,US
5,Princess Leia,2020-11-28 3:32:48,32,7.99,0,39.99,FR
5,Princess Leia,2020-11-28 3:32:55,26,6.99,0,32.99,CA
5,Princess Leia,2020-11-28 3:33:11,24.1,6.99,0,31.09,CA
5,Princess Leia,2020-11-28 3:33:16,9.38,6.99,0,16.37,CA
1,Han Solo,2020-11-28 3:33:31,87,19.99,0,106.99,JP
5,Princess Leia,2020-11-28 3:33:35,9.8,6.99,0,16.79,CA
1,Han Solo,2020-11-28 3:33:41,101,0,13.13,114.13,CA
9,Darth Vader,2020-11-28 3:34:10,141.72,0,56.42,198.14,CA
4,Wilhuff Tarkin,2020-11-28 3:34:13,61.6,16.95,8.01,86.56,CA
9,Darth Vader,2020-11-28 3:34:38,62.5,0,9.72,72.22,CA
1,Han Solo,2020-11-28 3:34:43,21.5,9.99,0,31.49,CA
1,Han Solo,2020-11-28 3:35:08,32.5,9.99,1.63,44.12,CA
9,Darth Vader,2020-11-28 3:35:32,111,14.95,0,125.95,CH
1,Han Solo,2020-11-28 3:35:33,35,9.99,4.55,49.54,CA
5,Princess Leia,2020-11-28 3:35:33,24.6,7.99,0,32.59,FR
1,Han Solo,2020-11-28 3:35:33,72.5,9.99,10.87,93.36,CA
1,Han Solo,2020-11-28 3:35:33,88,9.99,10.56,108.55,CA
9,Darth Vader,2020-11-28 3:36:15,63.2,0,10.53,73.73,CA
9,Darth Vader,2020-11-28 3:36:19,90.3,0,16.19,106.49,CA
7,Wedge Antilles,2020-11-28 3:36:25,145,30,0,175,SG
1,Han Solo,2020-11-28 3:36:58,58.5,9.99,7.02,75.51,CA
1,Han Solo,2020-11-28 3:37:04,99.5,0,0,99.5,AU
9,Darth Vader,2020-11-28 3:37:36,26.59,6.99,0,33.58,CA
9,Darth Vader,2020-11-28 3:37:46,65.96,0,10.26,76.22,CA
9,Darth Vader,2020-11-28 3:37:49,42.82,0,6.66,49.48,CA
1,Han Solo,2020-11-28 3:38:30,99.5,0,4.98,104.48,CA
1,Han Solo,2020-11-28 3:39:35,28.5,9.99,0,38.49,CA
5,Princess Leia,2020-11-28 3:39:47,47,6.99,6.11,60.1,CA
5,Princess Leia,2020-11-28 3:40:03,77.7,6.99,9.93,94.62,CA
9,Darth Vader,2020-11-28 3:40:07,106.87,0,42.53,149.4,CA
9,Darth Vader,2020-11-28 3:40:29,130.1,0,51.71,181.81,CA
1,Han Solo,2020-11-28 3:41:14,32,9.99,4.17,46.16,CA
9,Darth Vader,2020-11-28 3:41:41,29.62,6.99,4.59,41.2,CA
1,Han Solo,2020-11-28 3:41:47,22.5,9.99,0,32.49,CA
1,Han Solo,2020-11-28 3:42:21,130.5,0,32.65,163.15,SE
1,Han Solo,2020-11-28 3:43:21,105,0,12.6,117.6,CA
9,Darth Vader,2020-11-28 3:43:24,61.92,0,9.63,71.55,CA
4,Wilhuff Tarkin,2020-11-28 3:43:38,54.6,16.95,7.1,78.65,CA
9,Darth Vader,2020-11-28 3:43:56,191.76,0,81.71,273.47,CA
1,Han Solo,2020-11-28 3:44:03,110.5,0,0,110.5,AU
9,Darth Vader,2020-11-28 3:44:06,71.76,0,11.16,82.92,CA
1,Han Solo,2020-11-28 3:44:25,103,0,0,103,SG
5,Princess Leia,2020-11-28 3:44:29,46,7.99,0,53.99,SE
9,Darth Vader,2020-11-28 3:46:03,85.64,0,13.33,98.97,CA
5,Princess Leia,2020-11-28 3:46:09,46.6,6.99,6.98,60.57,CA
5,Princess Leia,2020-11-28 3:46:21,61.6,6.99,8,76.59,CA
4,Wilhuff Tarkin,2020-11-28 3:46:28,89.6,72.95,0,162.55,AU
1,Han Solo,2020-11-28 3:46:50,113.5,0,14.77,128.27,CA
1,Han Solo,2020-11-28 3:46:54,21,9.99,0,30.99,CA
9,Darth Vader,2020-11-28 3:47:16,88.52,0,12.71,101.23,CA
9,Darth Vader,2020-11-28 3:47:55,42.76,0,2.56,45.32,CA
1,Han Solo,2020-11-28 3:48:17,20,9.99,0,29.99,CA
9,Darth Vader,2020-11-28 3:48:17,42,14.95,0,56.95,TH
1,Han Solo,2020-11-28 3:48:37,65,9.99,8.46,83.45,CA
9,Darth Vader,2020-11-28 3:48:55,69.71,0,13.39,83.1,CA
9,Darth Vader,2020-11-28 3:49:23,110.16,0,31.47,141.63,CA
9,Darth Vader,2020-11-28 3:49:59,43.98,0,6.84,50.82,CA
4,Wilhuff Tarkin,2020-11-28 3:50:27,61.6,16.95,8.01,86.56,CA
1,Han Solo,2020-11-28 3:50:29,100.5,0,13.08,113.58,CA
9,Darth Vader,2020-11-28 3:50:49,86.78,0,12.47,99.25,CA
9,Darth Vader,2020-11-28 3:50:49,129.04,0,53.03,182.07,CA
1,Han Solo,2020-11-28 3:51:01,30.5,9.99,0,40.49,CA
1,Han Solo,2020-11-28 3:51:49,103.5,0,0,103.5,AU
1,Han Solo,2020-11-28 3:52:59,31.5,9.99,4.72,46.21,CA
1,Han Solo,2020-11-28 3:52:59,106,0,13.79,119.79,CA
1,Han Solo,2020-11-28 3:53:33,72,9.99,8.64,90.63,CA
5,Princess Leia,2020-11-28 3:53:39,44.03,6.99,0,51.02,AU
4,Wilhuff Tarkin,2020-11-28 3:53:44,75.18,16.95,8.9,101.03,CA
9,Darth Vader,2020-11-28 3:53:51,59.05,0,10.59,69.64,CA
7,Wedge Antilles,2020-11-28 3:53:51,150,50,0,200,AU
1,Han Solo,2020-11-28 3:53:55,59,19.99,0,78.99,AU
9,Darth Vader,2020-11-28 3:54:00,82.75,0,12.88,95.63,CA
9,Darth Vader,2020-11-28 3:54:16,67.52,0,10.39,77.91,CA
5,Princess Leia,2020-11-28 3:54:48,19.6,6.99,0,26.59,CA
9,Darth Vader,2020-11-28 3:55:10,38.19,0,5.94,44.13,CA
9,Darth Vader,2020-11-28 3:55:10,51.5,0,7.39,58.89,CA
4,Wilhuff Tarkin,2020-11-28 3:55:21,54.6,19.95,0,74.55,AU
1,Han Solo,2020-11-28 3:55:21,39.5,9.99,5.92,55.41,CA
5,Princess Leia,2020-11-28 3:56:25,55.4,6.99,0,62.39,AU
10,C-3PO,2020-11-28 3:56:35,1970.1,94.05,0,2064.15,HK
1,Han Solo,2020-11-28 3:56:50,102,0,13.27,115.27,CA
5,Princess Leia,2020-11-28 3:57:47,30,6.99,0,36.99,CA
9,Darth Vader,2020-11-28 3:58:27,179.54,0,76.44,255.98,CA
5,Princess Leia,2020-11-28 3:58:46,27.4,7.99,0,35.39,FR
9,Darth Vader,2020-11-28 3:59:05,68.25,10,0,78.25,SG
9,Darth Vader,2020-11-28 3:59:06,90,0,14.04,104.04,CA
5,Princess Leia,2020-11-28 3:59:24,32,6.99,4.16,43.15,CA
9,Darth Vader,2020-11-28 3:59:28,70.7,0,10.9,81.6,CA
9,Darth Vader,2020-11-28 3:59:39,72.91,0,10.48,83.39,CA
1,Han Solo,2020-11-28 3:59:59,56,9.99,8.39,74.38,CA
9,Darth Vader,2020-11-28 4:00:29,92.04,0,16.5,108.54,CA
9,Darth Vader,2020-11-28 4:00:40,80.25,15,0,95.25,HK
4,Wilhuff Tarkin,2020-11-28 4:01:08,61.6,16.95,8.01,86.56,CA
9,Darth Vader,2020-11-28 4:01:42,54.97,0,8.56,63.53,CA
1,Han Solo,2020-11-28 4:01:51,10.5,19.99,0,30.49,SG
2,Chewbacca,2020-11-28 4:02:06,66.39,20.75,0,87.14,CA
1,Han Solo,2020-11-28 4:02:45,101.5,0,0,101.5,AU
5,Princess Leia,2020-11-28 4:02:53,108.1,7.99,5.66,121.75,CA
5,Princess Leia,2020-11-28 4:03:12,30,6.99,0,36.99,CA
4,Wilhuff Tarkin,2020-11-28 4:03:45,40.6,16.95,4.87,62.42,CA
1,Han Solo,2020-11-28 4:03:48,104.5,0,15.7,120.2,CA
5,Princess Leia,2020-11-28 4:03:50,30,6.99,0,36.99,CA
1,Han Solo,2020-11-28 4:04:18,48,9.99,6.24,64.23,CA
9,Darth Vader,2020-11-28 4:04:19,90.27,0,14.05,104.32,CA
1,Han Solo,2020-11-28 4:04:19,22,9.99,0,31.99,CA
4,Wilhuff Tarkin,2020-11-28 4:04:31,61.6,16.95,8.01,86.56,CA
9,Darth Vader,2020-11-28 4:04:41,65.96,0,9.47,75.43,CA
9,Darth Vader,2020-11-28 4:04:50,136.54,0,58.09,194.63,CA
1,Han Solo,2020-11-28 4:05:35,30,9.99,0,39.99,CA
1,Han Solo,2020-11-28 4:06:13,123,0,0,123,AU
1,Han Solo,2020-11-28 4:06:15,21.5,9.99,0,31.49,CA
1,Han Solo,2020-11-28 4:06:23,59,9.99,7.68,76.67,CA
5,Princess Leia,2020-11-28 4:07:22,39.8,6.99,5.17,51.96,CA
5,Princess Leia,2020-11-28 4:07:31,78.4,7.99,4.18,90.57,CA
4,Wilhuff Tarkin,2020-11-28 4:07:46,40.6,16.95,4.87,62.42,CA
5,Princess Leia,2020-11-28 4:08:02,15.4,6.99,0,22.39,AU
5,Princess Leia,2020-11-28 4:08:06,79.2,6.99,12.63,98.82,CA
5,Princess Leia,2020-11-28 4:08:17,37.4,16.99,0,54.39,BR
9,Darth Vader,2020-11-28 4:08:41,126.02,0,50.13,176.15,CA
9,Darth Vader,2020-11-28 4:09:32,79.89,0,14.33,94.22,CA
5,Princess Leia,2020-11-28 4:09:43,22.4,7.99,0,30.39,ES
9,Darth Vader,2020-11-28 4:10:21,49.77,0,7.74,57.51,CA
1,Han Solo,2020-11-28 4:10:44,103.5,0,15.51,119.01,CA
9,Darth Vader,2020-11-28 4:10:54,90.75,0,16.31,107.06,CA
9,Darth Vader,2020-11-28 4:11:04,40.51,0,6.3,46.81,CA
1,Han Solo,2020-11-28 4:11:15,56,9.99,6.72,72.71,CA
1,Han Solo,2020-11-28 4:11:45,64.5,9.99,8.39,82.88,CA
9,Darth Vader,2020-11-28 4:11:46,111.17,0,47.35,158.52,CA
1,Han Solo,2020-11-28 4:11:51,48,9.99,6.24,64.23,CA
9,Darth Vader,2020-11-28 4:11:59,59.24,0,24.31,83.55,GB
5,Princess Leia,2020-11-28 4:12:09,25.2,6.99,0,32.19,CA
9,Darth Vader,2020-11-28 4:13:18,74.68,0,13.39,88.07,CA
9,Darth Vader,2020-11-28 4:13:47,67.69,0,9.72,77.41,CA
5,Princess Leia,2020-11-28 4:13:57,51.9,6.99,6.75,65.64,CA
1,Han Solo,2020-11-28 4:14:03,80.5,9.99,10.47,100.96,CA
1,Han Solo,2020-11-28 4:14:18,91.5,9.99,4.58,106.07,CA
1,Han Solo,2020-11-28 4:14:47,32,9.99,4.79,46.78,CA
9,Darth Vader,2020-11-28 4:15:16,45.12,0,5.94,51.06,CA
10,C-3PO,2020-11-28 4:15:51,30,15.41,3.6,49.01,CA
4,Wilhuff Tarkin,2020-11-28 4:15:54,40.6,16.95,6.08,63.63,CA
1,Han Solo,2020-11-28 4:16:22,60,9.99,7.2,77.19,CA
9,Darth Vader,2020-11-28 4:16:42,73.36,0,4.71,78.07,CA
1,Han Solo,2020-11-28 4:17:34,105,0,12.6,117.6,CA
9,Darth Vader,2020-11-28 4:17:39,50.07,0,2.25,52.32,CA
4,Wilhuff Tarkin,2020-11-28 4:17:51,134.4,31.95,32.65,199,CA
9,Darth Vader,2020-11-28 4:20:19,54.4,0,8.47,62.87,CA
9,Darth Vader,2020-11-28 4:20:44,77.78,0,12.96,90.74,CA
9,Darth Vader,2020-11-28 4:21:06,87.98,10,0,97.98,HK
1,Han Solo,2020-11-28 4:21:55,133.5,0,0,133.5,AU
9,Darth Vader,2020-11-28 4:22:21,83.32,0,12.96,96.28,CA
9,Darth Vader,2020-11-28 4:22:51,93.74,0,14.58,108.32,CA
9,Darth Vader,2020-11-28 4:23:12,87,10,0,97,AU
8,Luke Skywalker,2020-11-28 4:23:13,198.69,17.85,0,216.54,AU
9,Darth Vader,2020-11-28 4:23:39,138.81,0,55.21,194.02,CA
1,Han Solo,2020-11-28 4:23:47,139,0,0,139,AU
6,R2-D2,2020-11-28 4:24:26,74.95,35.25,0,110.2,SG
1,Han Solo,2020-11-28 4:24:30,31.5,9.99,4.1,45.59,CA
5,Princess Leia,2020-11-28 4:24:59,44.2,6.99,6.63,57.82,CA
4,Wilhuff Tarkin,2020-11-28 4:25:04,370.55,81.95,90.96,543.46,CA
9,Darth Vader,2020-11-28 4:25:29,93.17,0,14.5,107.67,CA
4,Wilhuff Tarkin,2020-11-28 4:25:46,89.6,31.95,11.65,133.2,CA
1,Han Solo,2020-11-28 4:25:59,160,0,0,160,AU
1,Han Solo,2020-11-28 4:26:18,43.5,9.99,5.66,59.15,CA
1,Han Solo,2020-11-28 4:26:18,103,0,20.6,123.6,FR
9,Darth Vader,2020-11-28 4:26:57,104.01,0,44.24,148.25,CA
4,Wilhuff Tarkin,2020-11-28 4:27:11,61.6,19.95,0,81.55,AU
1,Han Solo,2020-11-28 4:27:17,63.5,9.99,8.27,81.76,CA
8,Luke Skywalker,2020-11-28 4:27:55,637,0,0,637,HK
1,Han Solo,2020-11-28 4:28:14,45,9.99,5.86,60.85,CA
1,Han Solo,2020-11-28 4:28:30,35,9.99,4.55,49.54,CA
1,Han Solo,2020-11-28 4:28:31,109.5,0,14.24,123.74,CA
1,Han Solo,2020-11-28 4:28:39,102.5,0,0,102.5,AU
5,Princess Leia,2020-11-28 4:28:41,65.3,6.99,8.49,80.78,CA
9,Darth Vader,2020-11-28 4:29:20,33.75,14.95,0,48.7,MX
4,Wilhuff Tarkin,2020-11-28 4:30:09,50.4,16.95,6.55,73.9,CA
1,Han Solo,2020-11-28 4:31:37,39.5,19.99,0,59.49,AU
1,Han Solo,2020-11-28 4:31:53,27,9.99,0,36.99,CA
9,Darth Vader,2020-11-28 4:32:26,162,0,46.47,208.47,CA
4,Wilhuff Tarkin,2020-11-28 4:32:36,151.2,53.95,36.74,241.89,CA
1,Han Solo,2020-11-28 4:32:59,42,9.99,5.46,57.45,CA
1,Han Solo,2020-11-28 4:33:00,33,9.99,1.66,44.65,CA
1,Han Solo,2020-11-28 4:33:03,45,9.99,5.86,60.85,CA
5,Princess Leia,2020-11-28 4:33:29,97.3,9.99,0,107.29,AU
8,Luke Skywalker,2020-11-28 4:34:18,217.29,17.85,0,235.14,AU
9,Darth Vader,2020-11-28 4:34:52,49.71,0,9.55,59.26,CA
5,Princess Leia,2020-11-28 4:34:54,43.6,6.99,6.54,57.13,CA
9,Darth Vader,2020-11-28 4:36:00,135.9,0,54,189.9,CA
4,Wilhuff Tarkin,2020-11-28 4:36:33,62.58,16.95,8.01,87.54,CA
9,Darth Vader,2020-11-28 4:36:37,56.25,0,8.78,65.03,CA
9,Darth Vader,2020-11-28 4:37:17,46.29,0,7.2,53.49,CA
9,Darth Vader,2020-11-28 4:37:32,90.27,0,14.05,104.32,CA
4,Wilhuff Tarkin,2020-11-28 4:37:42,89.6,31.95,11.65,133.2,CA
9,Darth Vader,2020-11-28 4:37:57,178.61,0,53.38,231.99,CA
5,Princess Leia,2020-11-28 4:38:00,103.6,9.99,16.28,129.87,CA
1,Han Solo,2020-11-28 4:38:01,126,0,6.3,132.3,CA
4,Wilhuff Tarkin,2020-11-28 4:38:13,81.2,16.95,10.56,108.71,CA
9,Darth Vader,2020-11-28 4:38:15,88.54,0,13.78,102.32,CA
5,Princess Leia,2020-11-28 4:38:19,37.1,9.99,0,47.09,AU
9,Darth Vader,2020-11-28 4:38:35,60.79,0,10.9,71.69,CA
1,Han Solo,2020-11-28 4:38:38,105,0,21,126,GB
1,Han Solo,2020-11-28 4:38:57,106,0,16.96,122.96,DE
9,Darth Vader,2020-11-28 4:39:07,414.84,14.95,0,429.79,US
9,Darth Vader,2020-11-28 4:41:08,126.32,14.95,0,141.27,US
1,Han Solo,2020-11-28 4:41:20,41,19.99,0,60.99,AU
9,Darth Vader,2020-11-28 4:41:59,55.56,0,8.64,64.2,CA
8,Luke Skywalker,2020-11-28 4:42:13,950.01,0,195.12,1145.13,AU
5,Princess Leia,2020-11-28 4:42:23,16.38,6.99,0,23.37,AU
9,Darth Vader,2020-11-28 4:42:57,144,0,57.66,201.66,CA
9,Darth Vader,2020-11-28 4:43:00,69.75,0,4.19,73.94,CA
4,Wilhuff Tarkin,2020-11-28 4:43:04,61.6,16.95,7.39,85.94,CA
4,Wilhuff Tarkin,2020-11-28 4:43:04,61.6,16.95,7.39,85.94,CA
1,Han Solo,2020-11-28 4:43:53,43,9.99,5.6,58.59,CA
1,Han Solo,2020-11-28 4:43:53,86,9.99,11.19,107.18,CA
4,Wilhuff Tarkin,2020-11-28 4:43:59,54.6,16.95,7.1,78.65,CA
9,Darth Vader,2020-11-28 4:44:38,43.42,0,7.8,51.22,CA
9,Darth Vader,2020-11-28 4:45:08,733.08,14.95,0,748.03,US
1,Han Solo,2020-11-28 4:45:11,30.5,9.99,0,40.49,CA
5,Princess Leia,2020-11-28 4:46:27,34.3,6.99,0,41.29,AU
1,Han Solo,2020-11-28 4:48:38,122,0,15.86,137.86,CA
9,Darth Vader,2020-11-28 4:48:56,61.34,0,9.54,70.88,CA
1,Han Solo,2020-11-28 4:49:42,50,19.99,0,69.99,AU
9,Darth Vader,2020-11-28 4:49:49,106.84,0,41.03,147.87,CA
1,Han Solo,2020-11-28 4:50:31,48,9.99,5.76,63.75,CA
5,Princess Leia,2020-11-28 4:50:34,39.2,6.99,0,46.19,AU
9,Darth Vader,2020-11-28 4:51:05,43.41,0,6.75,50.16,CA
7,Wedge Antilles,2020-11-28 4:51:23,175,30,0,205,HK
1,Han Solo,2020-11-28 4:51:24,83,9.99,10.79,103.78,CA
1,Han Solo,2020-11-28 4:52:28,39.5,19.99,0,59.49,AU
5,Princess Leia,2020-11-28 4:52:53,75.9,8.99,0,84.89,FR
1,Han Solo,2020-11-28 4:52:56,100,0,0,100,AU
9,Darth Vader,2020-11-28 4:53:00,181.78,0,72.3,254.08,CA
7,Wedge Antilles,2020-11-28 4:53:16,140,30,43.38,213.38,CA
4,Wilhuff Tarkin,2020-11-28 4:53:53,62.58,16.95,8.01,87.54,CA
9,Darth Vader,2020-11-28 4:53:55,84,0,9.83,93.83,CA
5,Princess Leia,2020-11-28 4:54:22,30,6.99,0,36.99,CA
2,Chewbacca,2020-11-28 4:54:28,123.34,12.25,0,135.59,CA
4,Wilhuff Tarkin,2020-11-28 4:54:34,42.58,19.95,12.93,75.46,NL
9,Darth Vader,2020-11-28 4:55:48,100.88,0,28.81,129.69,CA
4,Wilhuff Tarkin,2020-11-28 4:55:49,62.58,16.95,6.78,86.31,CA
5,Princess Leia,2020-11-28 4:56:42,49.4,6.99,7.41,63.8,CA
8,Luke Skywalker,2020-11-28 4:56:56,79,18.71,9.67,107.38,CA
1,Han Solo,2020-11-28 4:57:04,52,9.99,6.24,68.23,CA
7,Wedge Antilles,2020-11-28 4:57:12,160,50,0,210,NZ
1,Han Solo,2020-11-28 4:57:14,19,9.99,0,28.99,CA
4,Wilhuff Tarkin,2020-11-28 4:57:34,170.8,31.95,41.5,244.25,CA
8,Luke Skywalker,2020-11-28 4:58:03,679.8,0,0,679.8,AU
9,Darth Vader,2020-11-28 4:58:31,85.67,0,15.36,101.03,CA
5,Princess Leia,2020-11-28 4:58:48,21,6.99,0,27.99,CA
1,Han Solo,2020-11-28 4:58:48,33,9.99,3.96,46.95,CA
9,Darth Vader,2020-11-28 4:59:48,72.92,0,11.34,84.26,CA
9,Darth Vader,2020-11-28 4:59:49,70.63,0,12.66,83.29,CA
6,R2-D2,2020-11-28 5:01:17,518.2,34.53,94.54,647.27,CA
9,Darth Vader,2020-11-28 5:01:29,60.76,0,9.45,70.21,CA
7,Wedge Antilles,2020-11-28 5:01:35,431.25,30,179.69,640.94,CA
3,Obi-Wan Kenobi,2020-11-28 5:03:03,79.9,278.96,14.28,373.14,CA
1,Han Solo,2020-11-28 5:03:10,67,9.99,10.04,87.03,CA
2,Chewbacca,2020-11-28 5:03:12,775.29,42.21,123.11,940.61,CA
1,Han Solo,2020-11-28 5:03:37,35,9.99,1.75,46.74,CA
1,Han Solo,2020-11-28 5:03:37,42.5,9.99,5.53,58.02,CA
1,Han Solo,2020-11-28 5:03:57,62,19.99,19.72,101.71,FI
1,Han Solo,2020-11-28 5:04:06,105,0,15.75,120.75,CA
9,Darth Vader,2020-11-28 5:04:32,65.42,0,11.73,77.15,CA
1,Han Solo,2020-11-28 5:04:39,110,0,0,110,JP
1,Han Solo,2020-11-28 5:04:49,68,9.99,3.4,81.39,CA
9,Darth Vader,2020-11-28 5:04:54,232.85,0,89.28,322.13,CA
9,Darth Vader,2020-11-28 5:05:00,63.64,0,8.38,72.02,CA
2,Chewbacca,2020-11-28 5:05:13,216.73,69.3,10.78,296.81,CA
1,Han Solo,2020-11-28 5:05:32,132.5,0,33.13,165.63,DK
1,Han Solo,2020-11-28 5:05:41,228,0,0,228,SG
5,Princess Leia,2020-11-28 5:06:11,184.2,12.99,0,197.19,AU
9,Darth Vader,2020-11-28 5:07:47,428.25,14.95,100.48,543.68,MX
9,Darth Vader,2020-11-28 5:08:47,64.8,0,9.31,74.11,CA
9,Darth Vader,2020-11-28 5:09:25,40.5,0,5.81,46.31,CA
5,Princess Leia,2020-11-28 5:09:27,31.5,6.99,0,38.49,AU
1,Han Solo,2020-11-28 5:09:49,63,9.99,8.19,81.18,CA
9,Darth Vader,2020-11-28 5:10:07,84.8,0,14.13,98.93,CA
9,Darth Vader,2020-11-28 5:10:16,79.27,0,11.39,90.66,CA
9,Darth Vader,2020-11-28 5:10:23,78.69,0,12.24,90.93,CA
9,Darth Vader,2020-11-28 5:10:55,37.27,0,6.21,43.48,CA
1,Han Solo,2020-11-28 5:10:58,143,0,0,143,AU
5,Princess Leia,2020-11-28 5:11:22,46.58,16.99,0,63.57,BR
5,Princess Leia,2020-11-28 5:11:44,16.8,5.99,0,22.79,GB
9,Darth Vader,2020-11-28 5:12:15,56.12,0,8.06,64.18,CA
4,Wilhuff Tarkin,2020-11-28 5:13:14,410.2,133.95,0,544.15,AU
7,Wedge Antilles,2020-11-28 5:13:20,160,30,0,190,NZ
5,Princess Leia,2020-11-28 5:13:24,35,6.99,1.75,43.74,CA
9,Darth Vader,2020-11-28 5:14:14,202.38,0,92.26,294.64,CA
5,Princess Leia,2020-11-28 5:14:19,28.98,6.99,0,35.97,CA
4,Wilhuff Tarkin,2020-11-28 5:14:41,67.2,16.95,8.06,92.21,CA
9,Darth Vader,2020-11-28 5:15:05,30.31,6.99,1.94,39.24,CA
4,Wilhuff Tarkin,2020-11-28 5:15:31,54.6,16.95,8.18,79.73,CA
1,Han Solo,2020-11-28 5:16:53,50.5,9.99,6.06,66.55,CA
5,Princess Leia,2020-11-28 5:17:41,48.4,6.99,7.26,62.65,CA
4,Wilhuff Tarkin,2020-11-28 5:17:53,493,81.95,132.81,707.76,CA
9,Darth Vader,2020-11-28 5:18:16,80.98,0,10.89,91.87,CA
1,Han Solo,2020-11-28 5:18:32,50,9.99,2.5,62.49,CA
5,Princess Leia,2020-11-28 5:19:32,46.8,6.99,5.62,59.41,CA
9,Darth Vader,2020-11-28 5:19:39,52.07,0,7.48,59.55,CA
9,Darth Vader,2020-11-28 5:19:55,107.85,0,30.79,138.64,CA
4,Wilhuff Tarkin,2020-11-28 5:20:40,54.6,16.95,6.55,78.1,CA
1,Han Solo,2020-11-28 5:22:09,51.5,9.99,6.18,67.67,CA
1,Han Solo,2020-11-28 5:22:15,22,19.99,8.4,50.39,GB
5,Princess Leia,2020-11-28 5:24:26,99.1,7.99,5.21,112.3,CA
9,Darth Vader,2020-11-28 5:24:56,34.25,6.99,5.31,46.55,CA
5,Princess Leia,2020-11-28 5:26:36,32,6.99,1.6,40.59,CA
5,Princess Leia,2020-11-28 5:27:24,28,6.99,0,34.99,CA
4,Wilhuff Tarkin,2020-11-28 5:27:55,333.2,81.95,92.14,507.29,CA
